City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
523,ubaitaba,-14.3125,-39.3233,28.75,58,11,3.27,28.75,1675801471
524,brigantine,39.4101,-74.3646,6.69,76,0,4.63,6.69,1675801357
525,honningsvag,70.9821,25.9704,1.86,69,100,11.32,1.86,1675801473
526,muttupet,10.4,79.4833,22.83,84,40,3.36,22.83,1675801474
527,morant bay,17.8815,-76.4093,32.62,72,10,5.57,32.62,1675801475
528,rialma,-15.315,-49.5844,27.44,71,44,1.56,27.44,1675801476
529,truth or consequences,33.1284,-107.2528,9.13,39,75,6.17,9.13,1675801476
530,asfi,32.2994,-9.2372,14.14,75,3,4.89,14.14,1675801477
531,roma,43.2128,-75.4557,7.12,57,100,5.14,7.12,1675801204
532,karratha,-20.7377,116.8463,30.07,60,25,3.19,30.07,1675801478
533,lalmohan,22.3384,90.7419,20.81,86,0,2.63,20.81,1675801479
534,arona,28.0996,-16.681,13.96,62,20,1.54,13.96,1675801280
535,bowen,-20.0167,148.2333,25.45,86,81,5.79,25.45,1675801480
536,sitka,57.0531,-135.33,2.94,81,75,1.54,2.94,1675801377
537,canakkale,40.0833,26.8333,-2.68,67,35,4.81,-2.68,1675801481
538,killybegs,54.6333,-8.45,5.84,85,45,3.6,5.84,1675801482
539,coihaique,-45.5752,-72.0662,23.97,46,40,4.12,23.97,1675801202
540,nemuro,43.3236,145.575,-4.56,84,68,4.77,-4.56,1675801380
541,henties bay,-22.116,14.2845,19.27,84,32,1.11,19.27,1675801306
542,zharkent,44.1628,80.0,-6.99,80,20,2.55,-6.99,1675801484
543,ust-ilimsk,58.0006,102.6619,-17.57,98,100,1.19,-17.57,1675801284
544,alice springs,-23.7,133.8833,23.75,83,40,0.0,23.75,1675801245
545,erenhot,43.6475,111.9767,-10.63,71,8,2.27,-10.63,1675801486
546,shache,38.4167,77.2406,-0.59,63,0,2.3,-0.59,1675801487
547,jinchang,38.4953,102.1739,-2.6,48,100,2.38,-2.6,1675801258
548,hay river,60.8156,-115.7999,-15.51,91,98,4.62,-15.51,1675801488
549,parczew,51.6402,22.9006,-0.66,91,100,2.42,-0.66,1675801489
550,wahiawa,21.5028,-158.0236,24.18,76,100,3.09,24.18,1675801490
551,kiama,-34.6833,150.8667,22.22,94,98,2.68,22.22,1675801491
552,zhanaozen,43.3,52.8,4.38,72,100,9.77,4.38,1675801492
553,kagay,6.0088,120.9074,24.87,84,100,0.96,24.87,1675801492
554,mount pleasant,32.7941,-79.8626,22.08,53,0,3.09,22.08,1675801453
555,pamplona,42.8169,-1.6432,3.59,92,75,1.54,3.59,1675801239
556,aripuana,-9.1667,-60.6333,23.48,98,100,1.25,23.48,1675801494
557,pathein,16.7833,94.7333,19.64,68,19,3.32,19.64,1675801494
558,yar-sale,66.8333,70.8333,-21.42,96,99,5.55,-21.42,1675801255
559,bukachacha,52.9833,116.9167,-24.59,98,6,1.77,-24.59,1675801496
560,guerrero negro,27.9769,-114.0611,20.32,22,1,1.13,20.32,1675801290
561,risor,58.7206,9.2342,4.33,87,100,6.79,4.33,1675801497
562,sindos,40.6704,22.8055,3.26,46,1,1.34,3.26,1675801497
563,san matias,-16.3667,-58.4,28.22,74,100,0.94,28.22,1675801498
564,salinopolis,-0.6136,-47.3561,26.5,82,62,5.36,26.5,1675801499
565,jeremie,18.65,-74.1167,27.03,65,6,3.88,27.03,1675801499
566,sterlitamak,53.6246,55.9502,-20.77,100,100,1.49,-20.77,1675801500
567,lloydminster,53.2835,-110.0016,1.09,88,16,5.07,1.09,1675801429
568,catalina,32.5056,-110.9211,14.57,26,0,2.68,14.57,1675801501
569,limbang,4.75,115.0,24.06,95,100,0.96,24.06,1675801221
570,goure,13.9835,10.2704,22.78,16,100,4.49,22.78,1675801503
571,dinghai,26.2847,119.7936,11.62,91,100,6.87,11.62,1675801504
572,maniitsoq,65.4167,-52.9,-18.65,91,99,3.46,-18.65,1675801247
573,altagracia de orituco,9.8601,-66.3814,28.32,52,100,3.32,28.32,1675801506
574,kavaratti,10.5669,72.642,26.7,70,93,4.3,26.7,1675801373
